text,label
I am joking but inside I am empty.,sadness
just troubled lately,fear
Time to eat a sandwich.,neutral
very i am feeling anxious lately,fear
so rattled right now,fear
sleepy but satisfied.,joy
I need to walk the dog.,neutral
I'm going to brush my teeth.,neutral
i am i am feeling anxious right now,fear
really dread today,fear
"partying on the outside, broken on the inside.",sadness
i am lethargic at the moment,bored
feeling enraging today,anger
I am sleepy but I feel happy.,joy
very i am okay!,neutral
so enraging lately,anger
pissed...,anger
Tears just won't stop falling.,sadness
i feel pointless lately,sadness
I'm dead inside.,sadness
really panic attack lately,fear
extremely livid lately,anger
i am anxious...,fear
really grief lately,sadness
pissed today,anger
alarmed,fear
Lethargic and heavy.,bored
extremely apathetic??,bored
I feel fantastic.,joy
very shaken at the moment,fear
i feel i'm okay!,neutral
rattled today,fear
everything feels pointless!,sadness
very flat right now,bored
i feel everything feels pointless,sadness
i am okay...,neutral
I need to charge my phone.,neutral
feeling listless right now,bored
unbearable!,sadness
really existing...,neutral
literally flat??,bored
Why haven't they replied yet?,fear
extremely everything feels pointless at the moment,sadness
Acceptable outcome.,neutral
feeling void,bored
Just existing at this point.,bored
really panicking!,fear
Scared of the dark.,fear
feeling alright!,neutral
feeling feeling sleepy...,bored
I'm fine.,neutral
so meaningless,sadness
just fake people lately,anger
very worried today,fear
feeling brokenhearted...,sadness
i feel so annoyed!,anger
extremely afraid at the moment,fear
Time to stand up.,neutral
Just look at the clock.,neutral
just normal day today,neutral
rattled??,fear
i am pissed today,anger
I'm going to pay the bills.,neutral
Time to read the news.,neutral
really blood boil...,anger
so worried...,fear
feeling it's okay right now,neutral
i am fine right now,neutral
lethargic lately,bored
Nothing matters anymore.,sadness
I am clean my room right now.,neutral
i feel average,neutral
i feel sleepy...,bored
so mad today,anger
so feeling anxious??,fear
really unbearable??,sadness
so sick of fake people,anger
literally enraged!,anger
I lost my best friend today.,sadness
really makes my blood boil...,anger
i feel whatever!,neutral
i am meaningless today,sadness
i feel in pain today,sadness
so in pain!,sadness
all good lately,neutral
really crushed??,sadness
i feel drained at the moment,bored
fake people at the moment,anger
Just write a list.,neutral
i feel shattered!,sadness
feeling normal day??,neutral
i am broken today,sadness
i feel unbearable,sadness
literally shaken??,fear
very heart hurts right now,sadness
I'm going to tie my shoes.,neutral
I am exhausted but I feel content.,joy
so unbearable today,sadness
feeling sluggish lately,bored
i am lazy,bored
extremely alarmed...,fear
No one understands what I'm going through.,sadness
feeling listless lately,bored
very listless lately,bored
okay i guess lately,neutral
feeling grief at the moment,sadness
i am normal day lately,neutral
literally frustrated today,anger
just lazy lately,bored
sleepy but happy.,joy
really whatever??,neutral
i am just fine,neutral
extremely feeling anxious!,fear
i am scared!,fear
enraging today,anger
Fake smile.,sadness
very frustrated??,anger
literally worried today,fear
i feel lazy...,bored
Observation: the room is quiet.,neutral
So bored I could sleep.,bored
I resent being treated this way.,anger
i feel sleepy at the moment,bored
i am nervous at the moment,fear
i am enraged??,anger
So tired but so happy.,joy
really fake people...,anger
"laughing on the outside, empty on the inside.",sadness
very i'm okay at the moment,neutral
feeling blood boil at the moment,anger
feeling so heavy??,sadness
very i'm okay right now,neutral
so normal day at the moment,neutral
so okay i guess??,neutral
Time to fold laundry.,neutral
feeling shaken!,fear
very sluggish!,bored
i am sick of fake people at the moment,anger
really blood boil!,anger
broken at the moment,sadness
Currently take out the trash.,neutral
i am enraged at the moment,anger
It's 5 o'clock.,neutral
existing??,neutral
very scared...,fear
so furious lately,anger
i am feeling anxious lately,fear
so drained lately,bored
i am apathetic at the moment,bored
just pissed,anger
shaken,fear
I need to eat a sandwich.,neutral
extremely fed up!,anger
i feel so heavy,sadness
average??,neutral
so dread at the moment,fear
everything feels pointless lately,sadness
i feel panic attack lately,fear
Just chilling.,neutral
I'm going to sit down.,neutral
i am fine,neutral
so it's okay??,neutral
She said yes!,joy
so unbearable...,sadness
so devastated??,sadness
Just turn on the light.,neutral
feeling whatever lately,neutral
I'm going to turn on the light.,neutral
If only I could smile.,sadness
so annoyed,anger
i am shaking...,fear
This is a dream come true.,joy
so scared...,fear
literally listless today,bored
I am buy groceries right now.,neutral
so crushed today,sadness
Just wash the dishes.,neutral
i am existing!,neutral
feeling pissed right now,anger
I am tired but I feel content.,joy
literally rattled!,fear
just unmotivated today,bored
extremely mad,anger
feeling shaken right now,fear
i am terrified lately,fear
feeling panic attack??,fear
just no energy...,bored
Tired but so happy.,joy
really feeling anxious...,fear
so existing at the moment,neutral
i am nothing special lately,neutral
afraid right now,fear
very enraging right now,anger
literally average at the moment,neutral
i feel i am okay at the moment,neutral
i feel shaken lately,fear
fake people??,anger
Currently comb my hair.,neutral
Just drive to work.,neutral
really i am feeling anxious at the moment,fear
I am broken.,sadness
really rattled...,fear
okay right now,neutral
extremely void??,bored
i feel whatever...,neutral
so fake people??,anger
just exhausted right now,bored
I hate how this turned out.,anger
fine...,neutral
extremely okay i guess,neutral
really hollow today,sadness
terrified!,fear
I need to put on socks.,neutral
just hollow!,sadness
very everything feels pointless,sadness
extremely crushed right now,sadness
extremely i am feeling anxious at the moment,fear
so i dont have energy at the moment,bored
so shattered,sadness
really so annoyed at the moment,anger
The door is open.,neutral
extremely heart hurts!,sadness
just empty inside...,sadness
i feel normal day today,neutral
really okay i guess right now,neutral
Just buy groceries.,neutral
extremely everything feels pointless lately,sadness
really heart hurts today,sadness
really whatever!,neutral
i am no energy,bored
i am crushed...,sadness
very i feel nothing!,bored
very meaningless lately,sadness
feeling pointless,sadness
just no energy today,bored
i am sluggish lately,bored
very enraging at the moment,anger
i feel grief!,sadness
so average,neutral
very anxious...,fear
just pointless at the moment,sadness
drained but great.,joy
i feel shaken!,fear
really livid today,anger
i am okay i guess??,neutral
sore but great.,joy
very it's okay right now,neutral
tired but good.,joy
It is raining slightly.,neutral
Everything is going exactly according to plan!,joy
feeling frustrated...,anger
literally frustrated right now,anger
livid today,anger
very all good...,neutral
very blood boil,anger
i feel enraged??,anger
Something feels wrong.,fear
literally panic attack!,fear
really i'm okay at the moment,neutral
really apathetic today,bored
drained but happy.,joy
i am no energy today,bored
My gut says no.,fear
literally so heavy at the moment,sadness
i am broken right now,sadness
extremely feeling sleepy,bored
just lethargic...,bored
just worried,fear
really shaken lately,fear
i feel flat right now,bored
very existing??,neutral
i am shaking,fear
very it's okay!,neutral
I hope tomorrow is better.,sadness
He surprised me with flowers.,joy
Just waiting for the day to end.,bored
literally furious lately,anger
so anxious...,fear
I feel like I'm drowning.,sadness
i feel mad today,anger
very in pain??,sadness
afraid??,fear
literally hollow at the moment,sadness
just i dont have energy!,bored
really pointless today,sadness
okay lately,neutral
Currently walk the dog.,neutral
i am in pain at the moment,sadness
Just doomscrolling.,bored
really exhausted lately,bored
really fine??,neutral
Just read the news.,neutral
Same old routine.,bored
I am sleepy but I feel content.,joy
The meeting is at 2 PM.,neutral
I'm going to drink water.,neutral
so in pain today,sadness
feeling lazy at the moment,bored
feeling mad today,anger
i am alright,neutral
literally nervous...,fear
so fed up,anger
just i am feeling anxious right now,fear
I'm going to stand up.,neutral
Fed up with everything.,anger
really exhausted,bored
I'm going to write a list.,neutral
I'm scared of losing you.,fear
very empty inside??,sadness
i am void!,bored
literally devastated at the moment,sadness
really heart hurts!,sadness
extremely all good,neutral
furious,anger
i am sluggish??,bored
No energy to cook.,bored
very shaking right now,fear
extremely pointless today,sadness
i am apathetic today,bored
I'm going to comb my hair.,neutral
mad,anger
so feeling anxious!,fear
Grief is a wave that keeps knocking me down.,sadness
Blah.,bored
sleepy but ok.,joy
feeling so heavy right now,sadness
so pointless today,sadness
just flat lately,bored
Time to pay the bills.,neutral
Currently wash the dishes.,neutral
I am so sick of people wasting my time!,anger
i am unmotivated right now,bored
literally livid!,anger
I heard a noise downstairs.,fear
Just walk the dog.,neutral
i feel whatever right now,neutral
extremely devastated at the moment,sadness
feeling livid!,anger
so i feel nothing right now,bored
Just open the window.,neutral
lazy,bored
Drained but satisfied.,joy
very existing,neutral
nervous??,fear
Just take out the trash.,neutral
