text,label
I am smiling but inside I am broken.,sadness
so average,neutral
Just check the mail.,neutral
i am average,neutral
feeling lazy today,bored
Currently eat a sandwich.,neutral
extremely lazy,bored
feeling makes my blood boil right now,anger
just enraged!,anger
very devastated??,sadness
I resent being treated this way.,anger
very scared right now,fear
literally troubled at the moment,fear
My puppy just learned a new trick and it's adorable.,joy
Everything I touch breaks.,sadness
i am okay i guess lately,neutral
so shaking!,fear
i feel alright lately,neutral
literally feeling anxious??,fear
very it's okay right now,neutral
I'm awake.,neutral
I am exhausted but I feel happy.,joy
so existing at the moment,neutral
I'm going to comb my hair.,neutral
just rattled??,fear
literally enraged!,anger
i feel listless...,bored
I am sore but I feel ok.,joy
I'm going to put on socks.,neutral
so lazy at the moment,bored
extremely anxious at the moment,fear
i am meaningless...,sadness
really i am okay!,neutral
literally average at the moment,neutral
"laughing on the outside, crying on the inside.",sadness
extremely drained right now,bored
Everyone thinks I'm fine but I'm not.,sadness
normal day today,neutral
very whatever today,neutral
literally i feel nothing,bored
i am okay right now,neutral
I had toast for breakfast.,neutral
very mad...,anger
extremely panic attack at the moment,fear
very troubled right now,fear
literally okay i guess!,neutral
It's 5 o'clock.,neutral
feeling panicking!,fear
i am devastated right now,sadness
extremely fake people at the moment,anger
Winning the game felt amazing.,joy
I'm smiling but I want to cry.,sadness
This is absolutely ridiculous.,anger
so panicking...,fear
Grief is a wave that keeps knocking me down.,sadness
feeling just fine!,neutral
feeling feeling sleepy...,bored
I need to turn on the light.,neutral
extremely fake people??,anger
Currently put on socks.,neutral
really so heavy lately,sadness
My heart is racing and I can't catch my breath.,fear
sore but satisfied.,joy
feeling so heavy??,sadness
I am sleepy but I feel good.,joy
I'm stressed out of my mind.,anger
so listless lately,bored
literally flat??,bored
feeling frustrated right now,anger
I need to pay the bills.,neutral
i feel meaningless!,sadness
i am panicking...,fear
Just pay the bills.,neutral
literally i dont have energy!,bored
just heart hurts lately,sadness
I am exhausted but I feel great.,joy
just void...,bored
i feel whatever right now,neutral
extremely feeling anxious right now,fear
literally i am okay,neutral
I need to put on socks.,neutral
very flat right now,bored
Currently sit down.,neutral
"joking on the outside, broken on the inside.",sadness
exhausted but happy.,joy
really existing...,neutral
so meaningless,sadness
i am existing!,neutral
so livid today,anger
i am mad at the moment,anger
extremely blood boil,anger
Subdued reaction.,neutral
very nothing special today,neutral
I am tired but I feel content.,joy
extremely broken today,sadness
so devastated??,sadness
I'm going to turn on the light.,neutral
feeling unmotivated,bored
feeling enraging at the moment,anger
I need to write a list.,neutral
really makes my blood boil...,anger
i feel anxious!,fear
feeling pissed today,anger
I am broken.,sadness
extremely empty inside today,sadness
really feeling anxious...,fear
just i am feeling anxious right now,fear
I am laughing but inside I am crying.,sadness
so worried...,fear
extremely furious,anger
so heart hurts,sadness
Time to tie my shoes.,neutral
scared right now,fear
scared at the moment,fear
drained but happy.,joy
tired but ok.,joy
really whatever??,neutral
I love the way the rain smells.,joy
really just fine lately,neutral
very average!,neutral
I am wait for the bus right now.,neutral
so scared...,fear
i am okay i guess right now,neutral
Just fold laundry.,neutral
I am clean my room right now.,neutral
I am drained but I feel content.,joy
so unmotivated lately,bored
so nothing special??,neutral
just feeling sleepy...,bored
very shattered at the moment,sadness
i am fine,neutral
feeling i dont have energy...,bored
literally devastated today,sadness
Drained but satisfied.,joy
i feel drained at the moment,bored
Just wait for the bus.,neutral
I'm going to drink water.,neutral
I feel flat.,bored
feeling grief at the moment,sadness
alright lately,neutral
i feel pain right now,sadness
just unbearable,sadness
i am okay,neutral
Panic attack incoming.,fear
I am smiling but inside I am crying.,sadness
Just wash the dishes.,neutral
Nervous and terrified.,fear
I'm going to sit down.,neutral
literally rattled lately,fear
Time to drink water.,neutral
My heart is shattered.,sadness
I have a pen.,neutral
shaken,fear
so makes my blood boil,anger
feeling apathetic??,bored
just shaken,fear
unbearable!,sadness
i feel alarmed...,fear
i feel shattered!,sadness
i feel sluggish,bored
feeling mad,anger
If only I could smile.,sadness
feeling alright at the moment,neutral
so terrified...,fear
i am no energy??,bored
really sick of fake people right now,anger
just it's okay at the moment,neutral
i feel existing...,neutral
lethargic right now,bored
I am close the door right now.,neutral
feeling rattled,fear
Time to pay the bills.,neutral
empty inside...,sadness
extremely alarmed...,fear
I'm going to brush my teeth.,neutral
Don't test my patience.,anger
extremely pointless today,sadness
Pretending to be okay.,sadness
extremely brokenhearted at the moment,sadness
very sleepy lately,bored
Average experience.,neutral
very fed up today,anger
very okay i guess,neutral
so it's okay??,neutral
feeling feeling sleepy right now,bored
Currently pay the bills.,neutral
So bored I could sleep.,bored
very apathetic right now,bored
really fine right now,neutral
literally average today,neutral
just shaken today,fear
i feel enraged lately,anger
feeling pissed lately,anger
so mad today,anger
broken at the moment,sadness
really sick of fake people lately,anger
i feel sleepy...,bored
just scared,fear
i feel enraging,anger
so shattered??,sadness
very shaken!,fear
i feel panic attack,fear
okay lately,neutral
so in pain!,sadness
literally brokenhearted!,sadness
just devastated at the moment,sadness
i feel shaken!,fear
Whatever.,bored
Just doomscrolling.,bored
just lethargic right now,bored
I am open the window right now.,neutral
just enraged today,anger
Just clean my room.,neutral
literally rattled!,fear
very shaken right now,fear
I'm dreading this conversation.,fear
i feel shaken lately,fear
literally enraging,anger
extremely unbearable,sadness
extremely sleepy right now,bored
I feel completely hopeless.,sadness
i feel terrified,fear
just anxious...,fear
just pointless...,sadness
very sluggish right now,bored
feeling panic attack today,fear
terrified!,fear
extremely in pain...,sadness
I am partying but inside I am empty.,sadness
just i dont have energy!,bored
very broken...,sadness
literally unbearable...,sadness
i am okay i guess,neutral
very nervous,fear
Currently turn on the light.,neutral
literally livid!,anger
feeling all good,neutral
Standard procedure.,neutral
so drained lately,bored
very worried today,fear
very frustrated??,anger
literally afraid!,fear
i am nothing special,neutral
literally frustrated today,anger
i am i feel nothing,bored
very nothing special!,neutral
I am laughing but inside I am empty.,sadness
I am exhausted but I feel content.,joy
so flat today,bored
Vibes are off.,fear
literally furious lately,anger
so unbearable right now,sadness
I hope tomorrow is better.,sadness
i'm okay,neutral
I'm going to clean my room.,neutral
very fake people lately,anger
really grief lately,sadness
i am feeling anxious lately,fear
i am panic attack!,fear
really unmotivated??,bored
so exhausted...,bored
i feel panic attack lately,fear
i am enraging...,anger
just lethargic today,bored
just nothing special,neutral
Best day ever!,joy
very troubled today,fear
"I'm tired but not sleepy, just drained.",bored
"smiling on the outside, dying on the inside.",sadness
feeling whatever lately,neutral
extremely normal day!,neutral
I feel unsafe here.,fear
lethargic lately,bored
I have a bad feeling about this.,fear
literally empty inside today,sadness
just hollow right now,sadness
feeling so heavy right now,sadness
Currently open the window.,neutral
really brokenhearted lately,sadness
My blood is boiling.,anger
so sluggish,bored
Just put on socks.,neutral
I am fold laundry right now.,neutral
I am sit down right now.,neutral
very heart hurts right now,sadness
My boss is impossible to please.,anger
extremely nervous today,fear
just normal day today,neutral
makes my blood boil right now,anger
"smiling on the outside, empty on the inside.",sadness
Fed up with everything.,anger
feeling pissed right now,anger
whatever??,neutral
everything feels pointless!,sadness
i feel okay right now,neutral
i feel grief today,sadness
I am drained but I feel good.,joy
literally meaningless!,sadness
nervous??,fear
I feel fantastic.,joy
Checking my emails.,neutral
literally crushed today,sadness
feeling it's okay right now,neutral
Currently charge my phone.,neutral
i feel alarmed right now,fear
literally hollow at the moment,sadness
extremely in pain today,sadness
"joking on the outside, sad on the inside.",sadness
just average!,neutral
