text,label
feeling makes my blood boil right now,anger
extremely troubled,fear
so shaking today,fear
My feet hurt but it was worth it.,joy
i feel frustrated...,anger
lethargic today,bored
just mad right now,anger
Stop interrupting me!,anger
very nervous at the moment,fear
just nothing special,neutral
just i am feeling anxious right now,fear
I'm dead inside.,sadness
just troubled lately,fear
extremely all good today,neutral
really lethargic!,bored
very apathetic right now,bored
i feel unbearable,sadness
random thoughts,neutral
scared at the moment,fear
Just pay the bills.,neutral
literally i am okay lately,neutral
Just feeling kinda meh today.,emotionally_flat
i am enraged at the moment,anger
just rattled??,fear
so devastated??,sadness
"partying on the outside, dying on the inside.",sadness
My phone is charged.,neutral
i feel just fine??,neutral
literally brokenhearted lately,sadness
worried...,fear
I am brush my teeth right now.,neutral
I feel like running a marathon but I'm trapped here.,restless_bored
very shattered today,sadness
i feel feeling anxious right now,fear
I need to tie my shoes.,neutral
just panic attack today,fear
This is so frustrating!,anger
really void,bored
i am nothing special...,neutral
Need to go out or I will explode.,restless_bored
I have a pen.,neutral
really empty inside right now,sadness
Apathy is the only thing I feel.,emotionally_flat
extremely in pain...,sadness
so pissed??,anger
So bored I could sleep.,bored
So much work to do and zero time.,stressed
very mad...,anger
feeling enraging at the moment,anger
I just want to crawl into bed and never leave.,sadness
I feel like a zombie.,bored
i am mad at the moment,anger
feeling rattled today,fear
I am laughing but inside I am crying.,sadness
very everything feels pointless,sadness
just wondering,neutral
just average!,neutral
feeling apathetic at the moment,bored
extremely whatever today,neutral
I am drained but I feel great.,joy
If only I could smile.,sadness
I am walk the dog right now.,neutral
i am scared,fear
the sky is blue,neutral
i am panic attack!,fear
Walking in the park makes me feel so alive.,joy
Worn out but my heart is full.,joy
i am unbearable!,sadness
literally devastated at the moment,sadness
feeling dread??,fear
i feel sleepy...,bored
Can't wait to see my friends.,positive_engaged
Anxious but looking forward to it.,joy
feeling lazy today,bored
i am worried at the moment,fear
really apathetic today,bored
i am livid!,anger
My boss is impossible to please.,anger
very pissed lately,anger
literally alarmed??,fear
okay today,neutral
feeling panic attack??,fear
feeling all good,neutral
Empty inside ngl.,emotionally_flat
extremely no energy,bored
literally i feel nothing,bored
exhausted but content.,joy
extremely anxious...,fear
literally mad!,anger
nervous??,fear
I am joking but inside I am crying.,sadness
just panicking lately,fear
just unbearable,sadness
really fine??,neutral
Maybe later.,neutral
i feel brokenhearted today,sadness
The sky is blue.,neutral
This lecture is dragging on forever.,bored
Can't believe how much I have to get done.,stressed
I keep refreshing the page.,fear
i am rattled??,fear
It is what it is.,neutral
"partying on the outside, sad on the inside.",sadness
I am partying but inside I am empty.,sadness
so enraged right now,anger
feeling fed up lately,anger
i am meaningless today,sadness
WHAT IS THE USE OF TRYING,sadness
sleepy but satisfied.,joy
I'm about to snap.,anger
i feel grief today,sadness
feeling rattled,fear
makes my blood boil right now,anger
really troubled today,fear
alright??,neutral
i feel heart hurts...,sadness
I wanna do something but idk what to do!,restless_bored
just heart hurts lately,sadness
I'm exhausted but in a good way.,joy
literally apathetic at the moment,bored
i am fine...,neutral
i am sluggish right now,bored
just enraged today,anger
extremely furious,anger
very dread today,fear
The meeting is at 2 PM.,neutral
hollow...,sadness
My brain is foggy.,bored
I am tired but I feel great.,joy
so feeling anxious??,fear
Standard day.,neutral
Currently drink water.,neutral
Cannot wait for the weekend!,joy
Productivity is through the roof.,focused
Winning the game felt amazing.,joy
She said yes!,joy
i am hopeless,sadness
really hollow!,sadness
i feel feeling anxious??,fear
I'm just staring at the wall.,bored
Good kind of tired.,joy
Drained but satisfied.,joy
so rattled lately,fear
I need to eat a sandwich.,neutral
so unmotivated lately,bored
literally crushed...,sadness
very i am feeling anxious lately,fear
lethargic lately,bored
feeling makes my blood boil...,anger
just i am okay at the moment,neutral
i am apathetic at the moment,bored
i dont have energy lately,bored
feeling pissed today,anger
i am afraid right now,fear
extremely livid lately,anger
literally pain,sadness
really crushed...,sadness
just whatever at the moment,neutral
feeling nervous right now,fear
literally panicking today,fear
I just laughed so hard I cried.,joy
extremely scared,fear
Steady progress.,neutral
so afraid right now,fear
so it's okay at the moment,neutral
very shaken right now,fear
i give up,sadness
Just fold laundry.,neutral
just terrified,fear
Time to walk the dog.,neutral
very afraid...,fear
Standard procedure.,neutral
feeling brokenhearted...,sadness
I'm dreading this conversation.,fear
literally nothing special lately,neutral
My heart is racing and I can't catch my breath.,fear
whatever right now,neutral
My palms are sweating.,fear
There's a heavy weight on my chest that won't go away.,sadness
I'm stressed out of my mind.,anger
extremely afraid today,fear
exhausted but satisfied.,joy
I am smiling but inside I am dying.,sadness
Need an adventure or something exciting to happen ASAP.,restless_bored
just feeling sleepy,bored
feeling anxious today,fear
Time to fold laundry.,neutral
"Deep work session, feeling good.",focused
I can't stop smiling after our date last night.,joy
extremely broken today,sadness
Just vibing with some music.,calm
i feel lazy??,bored
"joking on the outside, empty on the inside.",sadness
really pointless at the moment,sadness
Just going through the motions.,emotionally_flat
very enraging at the moment,anger
really feeling anxious right now,fear
extremely alarmed at the moment,fear
feeling exhausted??,bored
Too much pressure.,anger
literally hollow at the moment,sadness
drained but great.,joy
extremely heart hurts!,sadness
really in pain,sadness
I can't focus because I'm so worried.,fear
I need to clean my room.,neutral
i am so annoyed today,anger
feeling sluggish lately,bored
I'm fine.,neutral
Bad vibes.,fear
very hollow lately,sadness
Locked in on this project.,focused
so makes my blood boil,anger
The walls are painted white.,neutral
Just walk the dog.,neutral
feeling alright at the moment,neutral
i feel shaken!,fear
i am blood boil today,anger
Too tired to do anything fun but too bored to sleep.,low_energy_bored
Is it safe to go out?,fear
extremely frustrated,anger
really hollow today,sadness
feeling feeling sleepy right now,bored
feeling pointless right now,sadness
just flat lately,bored
i am alarmed lately,fear
Nothing really matters to me right now.,emotionally_flat
pain right now,sadness
Currently pay the bills.,neutral
I am exhausted but I feel great.,joy
very pointless at the moment,sadness
i feel meaningless,sadness
just worried,fear
"No stress, just relaxation.",calm
unmotivated lately,bored
Obsessing over things I can't change.,overthinking
"I'm tired but not sleepy, just drained.",bored
can't move a muscle,low_energy_bored
so mad today,anger
I am sleepy but I feel happy.,joy
i am sluggish lately,bored
so dread at the moment,fear
i am done with life,sadness
so devastated right now,sadness
tired but content.,joy
just troubled!,fear
Why haven't they replied yet?,fear
so lazy...,bored
really i'm okay at the moment,neutral
extremely void today,bored
I need to comb my hair.,neutral
so dread right now,fear
this is so boring,low_energy_bored
i feel it's okay,neutral
extremely blood boil today,anger
feeling grief at the moment,sadness
really livid today,anger
just terrified...,fear
just dread??,fear
feeling so heavy right now,sadness
I am pay the bills right now.,neutral
just okay at the moment,neutral
i am troubled lately,fear
void right now,bored
Stuck in a loop of negative thoughts.,overthinking
really terrified right now,fear
Doomscrolling tiktok and I can't stop even though I hate it.,low_energy_bored
feeling i dont have energy...,bored
extremely all good,neutral
really afraid??,fear
shaken today,fear
running on fumes,low_energy_bored
average right now,neutral
feeling just fine...,neutral
I am wash the dishes right now.,neutral
extremely mad,anger
i feel makes my blood boil right now,anger
literally nervous...,fear
so so heavy...,sadness
"My energy is at zero, just melting into the couch.",low_energy_bored
really everything feels pointless at the moment,sadness
livid??,anger
so anxious...,fear
Scared but ready.,joy
Just wash the dishes.,neutral
Satisfyingly tired.,joy
i am pain??,sadness
I am laughing but inside I am broken.,sadness
Actually having a good day for once.,positive_engaged
"Brain empty, no thoughts, just bored.",low_energy_bored
Walking the dog.,neutral
very sluggish right now,bored
I am laughing but inside I am sad.,sadness
torn apart inside,sadness
Lethargic and heavy.,bored
really in pain at the moment,sadness
My hands are shaking and I feel uneasy.,anxious
I am stand up right now.,neutral
I am tie my shoes right now.,neutral
wiped out,low_energy_bored
Pretending to be okay.,sadness
really heart hurts today,sadness
just fake people right now,anger
i feel whatever...,neutral
"smiling on the outside, crying on the inside.",sadness
Time to eat a sandwich.,neutral
really makes my blood boil...,anger
so i'm okay lately,neutral
Grateful for good friends.,joy
just sleepy,bored
sleepy but great.,joy
I need to read the news.,neutral
really no energy at the moment,bored
literally brokenhearted!,sadness
very i feel nothing lately,bored
I FEEL LIKE CRYING,sadness
extremely meaningless right now,sadness
Time to check the mail.,neutral
I'm going to pay the bills.,neutral
so panicking lately,fear
really alarmed lately,fear
drained but satisfied.,joy
Feel like screaming just to break the silence.,restless_bored
it is what it is,neutral
i am i am feeling anxious right now,fear
afraid??,fear
feeling panicking!,fear
extremely pointless today,sadness
I have zero motivation today.,bored
just okay right now,neutral
very all good right now,neutral
extremely so annoyed today,anger
just lethargic right now,bored
really fed up lately,anger
My head is pounding from all this stress.,stressed
I am take out the trash right now.,neutral
really heart hurts!,sadness
extremely feeling sleepy,bored
i am broken right now,sadness
i am feeling anxious lately,fear
there is no point,sadness
literally brokenhearted...,sadness
I am charge my phone right now.,neutral
i am just fine,neutral
livid today,anger
I need to fold laundry.,neutral
LEAVING THIS WORLD,sadness
extremely feeling anxious!,fear
I am so sick of people wasting my time!,anger
so fed up!,anger
"Body is tired, heart is full.",joy
really exhausted lately,bored
I appreciate you so much.,joy
i feel grief!,sadness
i am sick of fake people at the moment,anger
I am eat a sandwich right now.,neutral
so brokenhearted right now,sadness
very sleepy lately,bored
so it's okay??,neutral
i feel enraged??,anger
literally so heavy at the moment,sadness
very listless lately,bored
"Feel like a robot, programmed to just be.",emotionally_flat
sleepy but happy.,joy
extremely everything feels pointless lately,sadness
extremely okay i guess,neutral
What if I fail this exam I'm scared.,anxious
i am drained,low_energy_bored
very i dont have energy lately,bored
literally existing,neutral
i am nervous??,fear
so scared,fear
I aced the exam!,joy
Just check the mail.,neutral
I am read the news right now.,neutral
I resent being treated this way.,anger
unbearable!,sadness
just so heavy??,sadness
I am exhausted but I feel happy.,joy
My heart is shattered.,sadness
feeling feeling sleepy...,bored
extremely exhausted,bored
leaving this world,sadness
okay lately,neutral
I am drained but I feel content.,joy
feeling unmotivated,bored
I am sore but I feel content.,joy
sore but ok.,joy
Observation: the room is quiet.,neutral
literally average today,neutral
extremely i am okay at the moment,neutral
Just open the window.,neutral
really pissed at the moment,anger
just flat right now,bored
literally fake people??,anger
I'm going to close the door.,neutral
literally drained??,bored
really scared...,fear
feeling pissed lately,anger
I am so excited for the concert tonight!,joy
batteries dead,low_energy_bored
I am exhausted but I feel content.,joy
extremely just fine...,neutral
literally exhausted at the moment,bored
I have absolutely nothing to do and no motivation to find something.,low_energy_bored
sore but good.,joy
I need to turn on the light.,neutral
extremely fake people at the moment,anger
shaking at the moment,fear
sleepy but content.,joy
very feeling sleepy right now,bored
literally furious today,anger
Crying myself to sleep again.,sadness
i feel feeling anxious,fear
Just drink water.,neutral
very shaking??,fear
really fake people!,anger
very broken...,sadness
literally alarmed...,fear
i am i feel nothing lately,bored
Grocery shopping list.,neutral
feeling no energy right now,bored
very fake people lately,anger
darkness is consuming me,sadness
extremely whatever...,neutral
just devastated,sadness
Why is the internet so slow?!,anger
broken right now,sadness
very fed up,anger
monotonous day,low_energy_bored
Tears just won't stop falling.,sadness
so i'm okay??,neutral
lost causes,sadness
extremely feeling sleepy!,bored
I'm going to brush my teeth.,neutral
just empty inside...,sadness
Just wait for the bus.,neutral
I am smiling but inside I am crying.,sadness
Eerie atmosphere.,fear
i am okay...,neutral
nothing special??,neutral
i am okay today,neutral
just listless...,bored
feeling enraging,anger
literally grief at the moment,sadness
just worried at the moment,fear
really normal day??,neutral
i feel unbearable!,sadness
just broken right now,sadness
literally alarmed at the moment,fear
Just charge my phone.,neutral
I am sit down right now.,neutral
I am open the window right now.,neutral
feeling so heavy??,sadness
lazy,bored
very fine,neutral
Its fine.,neutral
I am sleepy but I feel satisfied.,joy
really i am feeling anxious right now,fear
drained but good.,joy
I am beaming with pride right now.,joy
feeling apathetic!,bored
really it's okay lately,neutral
Can't be bothered to move.,bored
really so annoyed??,anger
i just want to end it,sadness
literally everything feels pointless,sadness
i am enraged right now,anger
really shaken lately,fear
Time to drink water.,neutral
just sleepy at the moment,bored
just lethargic...,bored
Got so much energy but stuck in this room.,restless_bored
Time to buy groceries.,neutral
Time to wash the dishes.,neutral
extremely everything feels pointless...,sadness
feeling shattered...,sadness
very i feel nothing today,bored
I'm going to write a list.,neutral
I heard a noise downstairs.,fear
Alright.,neutral
sore but great.,joy
terrified??,fear
so shattered,sadness
My blood is boiling.,anger
literally heart hurts,sadness
really okay i guess right now,neutral
very i dont have energy...,bored
really void??,bored
so furious!,anger
Traffic is normal.,neutral
i feel alarmed right now,fear
I am partying but inside I am dying.,sadness
extremely fed up!,anger
i am lethargic!,bored
really furious...,anger
really panicking lately,fear
extremely in pain??,sadness
hello there,neutral
really dread today,fear
I am done with life,sadness
Laughing through the pain.,sadness
i feel sleepy at the moment,bored
"Panic mode initiated, too much to do.",stressed
I'm mechanically scrolling through my phone.,bored
Don't really care about anything rn.,emotionally_flat
I have a bad feeling.,fear
i feel livid lately,anger
scared right now,fear
feeling listless??,bored
feeling exhausted today,bored
dull existence,low_energy_bored
very enraging lately,anger
I've told you a thousand times!,anger
so annoyed lately,anger
Itching to start a project but can't focus on one.,restless_bored
feeling okay,neutral
really flat at the moment,bored
literally dread right now,fear
frustrated lately,anger
very enraging right now,anger
i feel everything feels pointless at the moment,sadness
really existing...,neutral
I am drink water right now.,neutral
"partying on the outside, crying on the inside.",sadness
I am clean my room right now.,neutral
i am blood boil right now,anger
so sluggish today,bored
Same old routine.,bored
nothing matters anymore,sadness
really lethargic at the moment,bored
so enraging??,anger
Tired but so happy.,joy
very i'm okay,neutral
Why is life so unfair?,sadness
Time to drive to work.,neutral
literally frustrated right now,anger
exhausted but happy.,joy
feeling livid!,anger
literally shaking!,fear
literally shaken??,fear
I am put on socks right now.,neutral
just unmotivated lately,bored
Studying hard and making progress.,focused
extremely sick of fake people right now,anger
I am exhausted but I feel ok.,joy
I am close the door right now.,neutral
just pissed,anger
i feel empty inside lately,sadness
i am sluggish??,bored
extremely panic attack,fear
