text,label
very feeling sleepy right now,bored
very just fine!,neutral
broken right now,sadness
feeling i dont have energy today,bored
Stop interrupting me!,anger
I need to wash the dishes.,neutral
i feel alright lately,neutral
There's a heavy weight on my chest that won't go away.,sadness
really anxious at the moment,fear
Time to walk the dog.,neutral
i feel whatever...,neutral
I'm going to tie my shoes.,neutral
so heart hurts,sadness
just exhausted lately,bored
really i feel nothing??,bored
i am dread,fear
feeling listless right now,bored
just enraged!,anger
extremely okay i guess,neutral
I cooked a perfect meal and everyone loved it.,joy
extremely nervous today,fear
really no energy at the moment,bored
really it's okay lately,neutral
i am sick of fake people at the moment,anger
extremely meaningless right now,sadness
literally shaking!,fear
I need to sit down.,neutral
literally existing,neutral
so so annoyed at the moment,anger
feeling enraging at the moment,anger
i am okay right now,neutral
so average,neutral
extremely alarmed at the moment,fear
i am pain??,sadness
i am fine??,neutral
feeling makes my blood boil right now,anger
very it's okay right now,neutral
Grief is a wave that keeps knocking me down.,sadness
Why does everything always go wrong for me?,sadness
i am broken right now,sadness
extremely apathetic??,bored
i feel mad today,anger
so lazy...,bored
I feel fantastic.,joy
i am enraged??,anger
i am nervous??,fear
extremely brokenhearted at the moment,sadness
extremely devastated at the moment,sadness
extremely nervous??,fear
just afraid today,fear
feeling panicking!,fear
extremely void today,bored
The car is parked outside.,neutral
Panic attack incoming.,fear
hollow,sadness
Just existing at this point.,bored
so existing today,neutral
just so annoyed today,anger
literally average at the moment,neutral
Just wash the dishes.,neutral
The loneliness is unbearable.,sadness
feeling i dont have energy...,bored
i feel drained at the moment,bored
feeling enraging,anger
feeling furious at the moment,anger
so devastated right now,sadness
extremely feeling anxious right now,fear
I feel so alone in this crowded room.,sadness
extremely average at the moment,neutral
just it's okay at the moment,neutral
really lethargic!,bored
feeling apathetic??,bored
very troubled today,fear
so frustrated today,anger
very whatever today,neutral
extremely feeling sleepy at the moment,bored
extremely panic attack,fear
very hollow...,sadness
really unmotivated today,bored
really panicking!,fear
terrified!,fear
i feel shaking,fear
Walking the dog.,neutral
literally frustrated right now,anger
literally alarmed...,fear
literally so heavy right now,sadness
I am so sick of people wasting my time!,anger
alright lately,neutral
literally i dont have energy!,bored
literally worried today,fear
just devastated!,sadness
Time to write a list.,neutral
literally panic attack at the moment,fear
meaningless...,sadness
i am sluggish right now,bored
i feel it's okay!,neutral
so nothing special??,neutral
existing today,neutral
extremely feeling sleepy,bored
literally hollow at the moment,sadness
so enraged right now,anger
really just fine lately,neutral
really unmotivated??,bored
i feel broken lately,sadness
very shaken at the moment,fear
Listless afternoon.,bored
really feeling anxious right now,fear
I need to turn on the light.,neutral
i feel it's okay,neutral
Just wait for the bus.,neutral
worried??,fear
feeling lazy at the moment,bored
really so heavy right now,sadness
i am sick of fake people...,anger
literally pain at the moment,sadness
really hollow!,sadness
I'm terrified of what the doctor might say.,fear
lazy today,bored
literally panic attack!,fear
just troubled!,fear
extremely lazy,bored
feeling frustrated right now,anger
so unbearable...,sadness
Currently wash the dishes.,neutral
i am heart hurts,sadness
i am so annoyed right now,anger
I am take out the trash right now.,neutral
lethargic today,bored
so annoyed...,anger
so i'm okay??,neutral
sleepy??,bored
just feeling sleepy...,bored
nothing special,neutral
Too much pressure.,anger
so livid today,anger
very lazy??,bored
Currently stand up.,neutral
whatever??,neutral
all good,neutral
I am so excited for the concert tonight!,joy
The uncertainty is overwhelming.,fear
I had toast for breakfast.,neutral
Just put on socks.,neutral
so meaningless at the moment,sadness
"Ugh, not this again.",anger
